./specifications/N-Queens/Queens.toolbox/FourQueens/MC.tla	ok	MC	4 units
./specifications/N-Queens/Queens.toolbox/FourQueens/Queens.tla	ok	Queens	14 units
./specifications/N-Queens/QueensPluscal.tla	ok	QueensPluscal	18 units
./specifications/N-Queens/QueensPluscal.toolbox/FourQueens/MC.tla	ok	MC	5 units
./specifications/N-Queens/QueensPluscal.toolbox/FourQueens/QueensPluscal.tla	ok	QueensPluscal	18 units
./specifications/NanoBlockchain/MCNano.tla	ok	MCNano	18 units
./specifications/NanoBlockchain/Nano.tla	ok	Nano	52 units
./specifications/Paxos/Consensus.tla	ok	Consensus	12 units
./specifications/Paxos/MCConsensus.tla	ok	MCConsensus	3 units
./specifications/Paxos/MCPaxos.tla	ok	MCPaxos	19 units
./specifications/Paxos/MCVoting.tla	ok	MCVoting	13 units
./specifications/Paxos/Paxos.tla	ok	Paxos	20 units
./specifications/Paxos/Voting.tla	ok	Voting	31 units
./specifications/PaxosHowToWinATuringAward/Consensus.tla	ok	Consensus	8 units
./specifications/PaxosHowToWinATuringAward/MCConsensus.tla	ok	MCConsensus	2 units
./specifications/PaxosHowToWinATuringAward/MCPaxos.tla	ok	MCPaxos	9 units
./specifications/PaxosHowToWinATuringAward/MCVoting.tla	ok	MCVoting	7 units
./specifications/PaxosHowToWinATuringAward/Paxos.tla	ok	Paxos	21 units
./specifications/PaxosHowToWinATuringAward/Voting.tla	ok	Voting	27 units
./specifications/PaxosHowToWinATuringAward/Voting_proof.tla	ok	Voting_proof	6 units
./specifications/Prisoners/APPrisoners.tla	ok	APPrisoners	5 units
./specifications/Prisoners/MCPrisoners.tla	ok	MCPrisoners	2 units
./specifications/Prisoners/Prisoners.tla	ok	Prisoners	17 units
./specifications/Prisoners_Single_Switch/APPrisoner.tla	ok	APPrisoner	4 units
./specifications/Prisoners_Single_Switch/Prisoner.tla	ok	Prisoner	17 units
./specifications/ReadersWriters/APReadersWriters.tla	ok	APReadersWriters	6 units
./specifications/ReadersWriters/MC.tla	ok	MC	1 units
./specifications/ReadersWriters/ReadersWriters.tla	ok	ReadersWriters	23 units
./specifications/ReadersWriters/ReadersWriters_proof.tla	ok	ReadersWriters_proof	7 units
./specifications/SDP_Verification/SDP_Attack_New_Solution_Spec/MC.tla	ok	MC	9 units
./specifications/SDP_Verification/SDP_Attack_New_Solution_Spec/SPA_Attack_New.tla	ok	SPA_Attack_New	129 units
./specifications/SDP_Verification/SDP_Attack_Spec/MC.tla	ok	MC	9 units
./specifications/SDP_Verification/SDP_Attack_Spec/SPA_Attack.tla	ok	SPA_Attack	131 units
./specifications/SimplifiedFastPaxos/FastPaxos.tla	ok	FastPaxos	17 units
./specifications/SimplifiedFastPaxos/Paxos.tla	ok	Paxos	31 units
./specifications/SingleLaneBridge/APSingleLaneBridge.tla	ok	APSingleLaneBridge	7 units
./specifications/SingleLaneBridge/MC.tla	ok	MC	4 units
./specifications/SingleLaneBridge/SingleLaneBridge.tla	ok	SingleLaneBridge	35 units
./specifications/SlidingPuzzles/SlidingPuzzles.tla	ok	SlidingPuzzles	14 units
./specifications/SlidingPuzzles/SlidingPuzzles_anim.tla	ok	SlidingPuzzles_anim	20 units
./specifications/SlushProtocol/Slush.tla	ok	Slush	43 units
./specifications/SpanningTree/APSpanTree.tla	ok	APSpanTree	6 units
./specifications/SpanningTree/SpanTree.tla	ok	SpanTree	12 units
./specifications/SpanningTree/SpanTreeRandom.tla	ok	SpanTreeRandom	13 units
./specifications/SpanningTree/SpanTreeTest.tla	ok	SpanTreeTest	12 units
./specifications/SpanningTree/SpanTree_proof.tla	ok	SpanTree_proof	2 units
./specifications/SpecifyingSystems/AdvancedExamples/BNFGrammars.tla	ok	BNFGrammars	13 units
./specifications/SpecifyingSystems/AdvancedExamples/DifferentialEquations.tla	ok	DifferentialEquations	8 units
./specifications/SpecifyingSystems/AdvancedExamples/Graphs.tla	ok	Graphs	10 units
./specifications/SpecifyingSystems/AdvancedExamples/InnerSequential.tla	ok	InnerSequential	12 units
./specifications/SpecifyingSystems/AdvancedExamples/InnerSerial.tla	ok	InnerSerial	19 units
./specifications/SpecifyingSystems/AdvancedExamples/MCInnerSequential.tla	ok	MCInnerSequential	3 units
./specifications/SpecifyingSystems/AdvancedExamples/MCInnerSerial.tla	ok	MCInnerSerial	5 units
